_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-52.61488833817394,1744,0.0068671667049640395,-1.575581203433653,2.2009602544581184,0.05035381624209821,0.023598526,-2.2376883,2.263404,0.40159577,3.768646964323926e-17,-3.291426664990559,3.16960710086193,0.9999910535330843,-0.14239623090034292,-0.6246321383124539,0.12639803892840265,0.024982878022220566,20,-0.05045775,7.3489904,0.012207847,1.5,1.0,0.020280556306282792,0.19638749911460496,-1.8052843643821737
-176.73464143651807,5912,0.0015158923918034322,-1.8795197665272498,1.8703106599422383,0.04162498952564096,0.017052287,-2.5470579,2.7851605,0.3890378,7.691937599568068e-17,-4.498618137805099,3.8272915831480274,0.9999825802063393,-0.3809735848486859,-0.7737637705239736,0.036556101927487955,0.03957529637225292,40,-0.02676646,7.3404207,0.012525956,2.25,1.0,0.016910893858608403,0.5728072068031236,-0.7815520826350857
-185.93362805591116,7095,-0.001254001592093696,-1.794255018466744,2.227545116061969,0.04062604289044876,-0.04143886,-2.4695876,2.6051946,0.37897983,-2.4035272245584783e-17,-4.564292002766651,4.469194121554137,0.9999774168625554,-0.3575524811025261,-0.6597514730708952,0.032200299370705024,0.02615157997647939,60,-0.031718925,7.318513,0.012281299,3.375,1.0,0.01191708873932062,0.5443256012835562,0.40300739166298727
-90.347098821392,3435,0.00296193532064818,-1.7755362877263354,1.7882260621362087,0.04270242295899481,-0.031557195,-2.483734,2.6949818,0.3814385,2.0685378042506557e-17,-3.503466482024433,4.549661196512955,0.9999822615689951,-0.3134046635461228,-0.6657188087213386,0.04942438894857194,0.04362695725009268,80,-0.06305804,7.3031325,0.012649664,5.0625,1.0,0.013619837160471309,0.695306338745842,0.34352725797487915
-72.63554309367696,3133,0.004503240021831624,-1.6059509362983524,1.9070864722815075,0.043071740501859045,-0.012548066,-2.6960948,2.3313336,0.3747401,1.3607585108715611e-17,-4.433584104893601,3.7424337292691057,0.9999804674379662,-0.28117911435086274,-0.6805597981288143,0.09800296065614832,0.0349987559796885,100,-0.029707296,7.307733,0.0065802187,7.59375,1.0,0.018122602024027264,0.4822423129868163,0.230069747131471
-91.8200132044288,3640,0.002923901616464491,-1.8021838525902156,1.8225323226570858,0.041069120527193595,0.016614111,-2.6589766,2.4723094,0.3794864,-1.5616323862859345e-17,-3.750712604556024,4.278031696990009,0.9999814697043165,-0.2809902917600506,-0.7401187457366027,0.17481294602408282,0.04502275521985148,120,-0.029473368,7.290558,0.004269596,7.59375,1.0,0.016817085938411563,0.6296154404690311,0.3653014168609042
-41.30950667354226,1896,0.003499275053367276,-1.8099788561158558,2.1851813143465386,0.04061257483580345,0.02209974,-2.339335,2.3293438,0.36858448,-5.996141230043039e-17,-5.014613698167183,4.229055116096549,0.9999780821720741,-0.21345673956553377,-0.5675938692057421,0.08293407024765422,0.03014285797813688,140,-0.6863592,7.294792,0.013283301,11.390625,1.0,0.007213818084811514,0.7997110602802537,0.6003227265164521
-70.84714522969763,2481,0.003200964380159717,-1.8182218489038884,1.8140756795798094,0.04151184633294809,0.030275729,-2.335728,2.7510295,0.37454534,-2.291149490560581e-17,-4.183034823238112,4.731963678325368,0.999979286829624,-0.24476443637512613,-0.5626125017817404,0.037152636191473506,0.028357570456426732,160,0.0042405874,7.3014107,0.0031625007,11.390625,1.0,0.01210458735943194,0.5870056690713545,0.26178032599873835
-122.69811985898329,4598,0.0026674030377359242,-1.8269420973429045,1.9684539308130737,0.04360342787990116,0.032247663,-2.619498,2.5482414,0.37597764,-5.872254014546283e-17,-4.702130948405499,5.010695701131979,0.9999769343602652,-0.32735894772439095,-0.6750384134219795,0.05879579157732761,0.0385590251116487,180,-0.008366892,7.291703,0.00089405547,7.59375,1.0,0.014981782371727793,0.6115091744336761,0.43006294598766825
-156.07680228147976,6640,0.0037262255321818018,-1.8575510383997422,1.827001143289167,0.041523867933266755,0.016287608,-2.5461025,2.815239,0.37239257,4.280377926265664e-18,-5.063117109415661,5.942794880138157,0.9999770818864117,-0.3314258061688676,-0.5777529288991606,0.08475406192794442,0.027279484050076682,200,-0.010528262,7.278872,0.0016533366,7.59375,1.0,0.00994736690059555,0.6358910079518352,0.40889708466259755
